customerID,churn_probability,risk_flag,risk_band,threshold_used,model_name,MonthlyCharges,tenure,Contract,PaymentMethod,InternetService,tenure_bucket,services_count,customer_value,revenue_at_risk,top_risk_reasons,explanation_method,actual_churn
9497-QCMMS,0.9525,High,Critical,0.55,logistic_regression,93.55,1,Month-to-month,Electronic check,Fiber optic,0-12m,4,1122.6,1069.28,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
6230-BSUXY,0.9158,High,Critical,0.55,logistic_regression,85.0,1,Month-to-month,Electronic check,Fiber optic,0-12m,3,1020.0,934.12,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
6567-HOOPW,0.9156,High,Critical,0.55,logistic_regression,79.2,1,Month-to-month,Electronic check,Fiber optic,0-12m,2,950.4,870.19,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
6969-MVBAI,0.9151,High,Critical,0.55,logistic_regression,90.1,9,Month-to-month,Electronic check,Fiber optic,0-12m,4,1081.2,989.41,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,No
8739-XNIKG,0.915,High,Critical,0.55,logistic_regression,84.0,5,Month-to-month,Electronic check,Fiber optic,0-12m,3,1008.0,922.32,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,No
7234-FECYN,0.9122,High,Critical,0.55,logistic_regression,101.35,8,Month-to-month,Electronic check,Fiber optic,0-12m,5,1216.2,1109.42,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
0702-PGIBZ,0.9121,High,Critical,0.55,logistic_regression,101.7,4,Month-to-month,Electronic check,Fiber optic,0-12m,5,1220.4,1113.13,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
2462-XIIJB,0.9119,High,Critical,0.55,logistic_regression,92.5,5,Month-to-month,Electronic check,Fiber optic,0-12m,4,1110.0,1012.21,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
1941-HOSAM,0.9115,High,Critical,0.55,logistic_regression,90.1,1,Month-to-month,Electronic check,Fiber optic,0-12m,3,1081.2,985.51,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,No
7576-OYWBN,0.9115,High,Critical,0.55,logistic_regression,76.05,3,Month-to-month,Electronic check,Fiber optic,0-12m,2,912.6,831.83,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
4548-SDBKE,0.9114,High,Critical,0.55,logistic_regression,85.2,5,Month-to-month,Electronic check,Fiber optic,0-12m,3,1022.4,931.82,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
4086-YQSNZ,0.911,High,Critical,0.55,logistic_regression,80.4,3,Month-to-month,Electronic check,Fiber optic,0-12m,2,964.8,878.93,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
2672-HUYVI,0.9105,High,Critical,0.55,logistic_regression,91.1,6,Month-to-month,Electronic check,Fiber optic,0-12m,3,1093.2,995.36,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
1579-KLYDT,0.9103,High,Critical,0.55,logistic_regression,90.45,7,Month-to-month,Electronic check,Fiber optic,0-12m,4,1085.4,988.04,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
4713-LZDRV,0.9103,High,Critical,0.55,logistic_regression,79.6,2,Month-to-month,Electronic check,Fiber optic,0-12m,2,955.2,869.52,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
2990-HWIML,0.9103,High,Critical,0.55,logistic_regression,89.5,6,Month-to-month,Electronic check,Fiber optic,0-12m,3,1074.0,977.66,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
6161-UUUTA,0.91,High,Critical,0.55,logistic_regression,79.9,3,Month-to-month,Electronic check,Fiber optic,0-12m,2,958.8,872.51,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
8258-GSTJK,0.9097,High,Critical,0.55,logistic_regression,77.0,3,Month-to-month,Electronic check,Fiber optic,0-12m,2,924.0,840.56,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
5299-SJCZT,0.9095,High,Critical,0.55,logistic_regression,101.55,3,Month-to-month,Bank transfer (automatic),Fiber optic,0-12m,5,1218.6,1108.32,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
5380-AFSSK,0.9093,High,Critical,0.55,logistic_regression,93.9,5,Month-to-month,Mailed check,Fiber optic,0-12m,4,1126.8,1024.6,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
5956-VKDTT,0.9092,High,Critical,0.55,logistic_regression,74.35,5,Month-to-month,Electronic check,Fiber optic,0-12m,2,892.2,811.19,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
1197-BVMVG,0.9092,High,Critical,0.55,logistic_regression,74.45,4,Month-to-month,Electronic check,Fiber optic,0-12m,2,893.4,812.28,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,No
9451-LPGOO,0.9091,High,Critical,0.55,logistic_regression,86.8,7,Month-to-month,Electronic check,Fiber optic,0-12m,3,1041.6,946.92,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
3097-NQYSN,0.909,High,Critical,0.55,logistic_regression,86.85,2,Month-to-month,Mailed check,Fiber optic,0-12m,3,1042.2,947.36,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
9231-ZJYAM,0.9085,High,Critical,0.55,logistic_regression,78.85,4,Month-to-month,Electronic check,Fiber optic,0-12m,2,946.2,859.62,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
4929-XIHVW,0.9084,High,Critical,0.55,logistic_regression,95.5,2,Month-to-month,Credit card (automatic),Fiber optic,0-12m,4,1146.0,1041.03,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,No
4228-ZGYUW,0.9084,High,Critical,0.55,logistic_regression,90.05,4,Month-to-month,Electronic check,Fiber optic,0-12m,4,1080.6,981.62,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
1925-TIBLE,0.9083,High,Critical,0.55,logistic_regression,86.5,7,Month-to-month,Electronic check,Fiber optic,0-12m,3,1038.0,942.82,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
4951-UKAAQ,0.9083,High,Critical,0.55,logistic_regression,88.95,4,Month-to-month,Electronic check,Fiber optic,0-12m,4,1067.4,969.52,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
4273-MBHYA,0.9082,High,Critical,0.55,logistic_regression,89.35,1,Month-to-month,Electronic check,Fiber optic,0-12m,3,1072.2,973.77,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,No
0325-XBFAC,0.9081,High,Critical,0.55,logistic_regression,94.7,8,Month-to-month,Electronic check,Fiber optic,0-12m,4,1136.4,1031.96,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
9725-SCPZG,0.908,High,Critical,0.55,logistic_regression,90.85,1,Month-to-month,Electronic check,Fiber optic,0-12m,3,1090.2,989.9,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
8382-SHQEH,0.9078,High,Critical,0.55,logistic_regression,84.9,8,Month-to-month,Electronic check,Fiber optic,0-12m,3,1018.8,924.87,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
5229-PRWKT,0.9077,High,Critical,0.55,logistic_regression,86.55,8,Month-to-month,Electronic check,Fiber optic,0-12m,3,1038.6,942.74,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
6688-UZPWD,0.9077,High,Critical,0.55,logistic_regression,102.0,11,Month-to-month,Electronic check,Fiber optic,0-12m,5,1224.0,1111.02,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
0722-TROQR,0.9075,High,Critical,0.55,logistic_regression,74.9,4,Month-to-month,Electronic check,Fiber optic,0-12m,2,898.8,815.66,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
8357-EQXFO,0.9072,High,Critical,0.55,logistic_regression,95.35,7,Month-to-month,Electronic check,Fiber optic,0-12m,4,1144.2,1038.02,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
3387-VATUS,0.9072,High,Critical,0.55,logistic_regression,94.85,5,Month-to-month,Bank transfer (automatic),Fiber optic,0-12m,4,1138.2,1032.58,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
2868-MZAGQ,0.9068,High,Critical,0.55,logistic_regression,79.25,1,Month-to-month,Electronic check,Fiber optic,0-12m,2,951.0,862.37,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
4140-MUHUG,0.9068,High,Critical,0.55,logistic_regression,86.85,3,Month-to-month,Electronic check,Fiber optic,0-12m,3,1042.2,945.07,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
8087-LGYHQ,0.9067,High,Critical,0.55,logistic_regression,94.05,9,Month-to-month,Electronic check,Fiber optic,0-12m,4,1128.6,1023.3,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,No
8931-GJJIQ,0.9063,High,Critical,0.55,logistic_regression,83.3,9,Month-to-month,Electronic check,Fiber optic,0-12m,3,999.6,905.94,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
2027-FECZV,0.9063,High,Critical,0.55,logistic_regression,106.7,12,Month-to-month,Electronic check,Fiber optic,0-12m,6,1280.4,1160.43,Tenure; Services subscribed; Month-to-month contract,shap,Yes
6358-LYNGM,0.9061,High,Critical,0.55,logistic_regression,74.9,1,Month-to-month,Electronic check,Fiber optic,0-12m,2,898.8,814.4,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
1157-BQCUW,0.906,High,Critical,0.55,logistic_regression,74.95,1,Month-to-month,Electronic check,Fiber optic,0-12m,2,899.4,814.86,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
9957-YODKZ,0.9059,High,Critical,0.55,logistic_regression,80.8,6,Month-to-month,Electronic check,Fiber optic,0-12m,3,969.6,878.36,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,No
0195-IESCP,0.9058,High,Critical,0.55,logistic_regression,85.25,10,Month-to-month,Electronic check,Fiber optic,0-12m,3,1023.0,926.63,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
1452-VOQCH,0.9057,High,Critical,0.55,logistic_regression,75.1,1,Month-to-month,Electronic check,Fiber optic,0-12m,2,901.2,816.22,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,No
9787-XVQIU,0.9053,High,Critical,0.55,logistic_regression,75.3,1,Month-to-month,Electronic check,Fiber optic,0-12m,2,903.6,818.03,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
8740-CRYFY,0.9053,High,Critical,0.55,logistic_regression,78.95,1,Month-to-month,Electronic check,Fiber optic,0-12m,2,947.4,857.68,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
5960-WPXQM,0.9051,High,Critical,0.55,logistic_regression,79.05,1,Month-to-month,Electronic check,Fiber optic,0-12m,2,948.6,858.58,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
7181-BQYBV,0.9051,High,Critical,0.55,logistic_regression,102.45,1,Month-to-month,Electronic check,Fiber optic,0-12m,6,1229.4,1112.73,Tenure; Services subscribed; Month-to-month contract,shap,Yes
5834-ASPWA,0.9051,High,Critical,0.55,logistic_regression,75.45,1,Month-to-month,Electronic check,Fiber optic,0-12m,2,905.4,819.48,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
9944-HKVVB,0.905,High,Critical,0.55,logistic_regression,95.1,3,Month-to-month,Electronic check,Fiber optic,0-12m,4,1141.2,1032.79,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
0318-QUUOB,0.9048,High,Critical,0.55,logistic_regression,80.55,1,Month-to-month,Electronic check,Fiber optic,0-12m,2,966.6,874.58,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
9334-GWGOW,0.9047,High,Critical,0.55,logistic_regression,74.85,7,Month-to-month,Electronic check,Fiber optic,0-12m,2,898.2,812.6,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,No
3178-FESZO,0.9047,High,Critical,0.55,logistic_regression,100.25,1,Month-to-month,Credit card (automatic),Fiber optic,0-12m,5,1203.0,1088.35,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
4060-LDNLU,0.9045,High,Critical,0.55,logistic_regression,96.2,7,Month-to-month,Electronic check,Fiber optic,0-12m,4,1154.4,1044.15,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,No
9025-AOMKI,0.9045,High,Critical,0.55,logistic_regression,93.55,6,Month-to-month,Bank transfer (automatic),Fiber optic,0-12m,4,1122.6,1015.39,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
2514-GINMM,0.9043,High,Critical,0.55,logistic_regression,79.5,1,Month-to-month,Electronic check,Fiber optic,0-12m,2,954.0,862.7,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
4415-IJZTP,0.9043,High,Critical,0.55,logistic_regression,74.5,1,Month-to-month,Electronic check,Fiber optic,0-12m,2,894.0,808.44,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
2691-NZETQ,0.9042,High,Critical,0.55,logistic_regression,85.35,9,Month-to-month,Electronic check,Fiber optic,0-12m,3,1024.2,926.08,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
1761-AEZZR,0.9042,High,Critical,0.55,logistic_regression,79.55,1,Month-to-month,Electronic check,Fiber optic,0-12m,2,954.6,863.15,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
6457-USBER,0.9041,High,Critical,0.55,logistic_regression,80.8,1,Month-to-month,Electronic check,Fiber optic,0-12m,2,969.6,876.62,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
6892-EZDTG,0.9039,High,Critical,0.55,logistic_regression,91.65,4,Month-to-month,Electronic check,Fiber optic,0-12m,4,1099.8,994.11,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
7218-HKQFK,0.9037,High,Critical,0.55,logistic_regression,94.2,2,Month-to-month,Electronic check,Fiber optic,0-12m,4,1130.4,1021.54,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
7249-WBIYX,0.9036,High,Critical,0.55,logistic_regression,85.6,10,Month-to-month,Electronic check,Fiber optic,0-12m,3,1027.2,928.18,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
0495-RVCBF,0.9036,High,Critical,0.55,logistic_regression,79.7,1,Month-to-month,Electronic check,Fiber optic,0-12m,2,956.4,864.2,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
9300-RENDD,0.9035,High,Critical,0.55,logistic_regression,79.95,1,Month-to-month,Electronic check,Fiber optic,0-12m,2,959.4,866.82,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
2215-ZAFGX,0.9035,High,Critical,0.55,logistic_regression,85.5,9,Month-to-month,Electronic check,Fiber optic,0-12m,3,1026.0,926.99,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,No
2077-MPJQO,0.9033,High,Critical,0.55,logistic_regression,75.4,7,Month-to-month,Electronic check,Fiber optic,0-12m,2,904.8,817.31,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,No
0655-RBDUG,0.9032,High,Critical,0.55,logistic_regression,98.05,7,Month-to-month,Bank transfer (automatic),Fiber optic,0-12m,5,1176.6,1062.71,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
8816-VXNZD,0.9032,High,Critical,0.55,logistic_regression,75.1,1,Month-to-month,Electronic check,Fiber optic,0-12m,2,901.2,813.96,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
2202-CUYXZ,0.9032,High,Critical,0.55,logistic_regression,84.85,1,Month-to-month,Electronic check,Fiber optic,0-12m,3,1018.2,919.64,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
1389-CXMLU,0.9031,High,Critical,0.55,logistic_regression,91.05,3,Month-to-month,Electronic check,Fiber optic,0-12m,4,1092.6,986.73,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
4112-LUEIZ,0.903,High,Critical,0.55,logistic_regression,89.5,10,Month-to-month,Electronic check,Fiber optic,0-12m,3,1074.0,969.82,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
8622-ZLFKO,0.9026,High,Critical,0.55,logistic_regression,90.75,6,Month-to-month,Electronic check,Fiber optic,0-12m,4,1089.0,982.93,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,No
6229-LSCKB,0.9024,High,Critical,0.55,logistic_regression,79.7,6,Month-to-month,Electronic check,Fiber optic,0-12m,2,956.4,863.06,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,No
4844-JJWUY,0.9024,High,Critical,0.55,logistic_regression,86.0,1,Month-to-month,Electronic check,Fiber optic,0-12m,3,1032.0,931.28,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
7439-DKZTW,0.9024,High,Critical,0.55,logistic_regression,80.55,1,Month-to-month,Electronic check,Fiber optic,0-12m,2,966.6,872.26,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,No
8058-INTPH,0.9015,High,Critical,0.55,logistic_regression,79.65,1,Month-to-month,Electronic check,Fiber optic,0-12m,2,955.8,861.65,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
6328-ZPBGN,0.9011,High,Critical,0.55,logistic_regression,95.15,11,Month-to-month,Bank transfer (automatic),Fiber optic,0-12m,4,1141.8,1028.88,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
4614-NUVZD,0.901,High,Critical,0.55,logistic_regression,81.1,1,Month-to-month,Electronic check,Fiber optic,0-12m,2,973.2,876.85,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
0220-EBGCE,0.9009,High,Critical,0.55,logistic_regression,85.85,2,Month-to-month,Electronic check,Fiber optic,0-12m,3,1030.2,928.11,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
9689-PTNPG,0.9009,High,Critical,0.55,logistic_regression,80.25,2,Month-to-month,Electronic check,Fiber optic,0-12m,2,963.0,867.57,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
7074-IEVOJ,0.9007,High,Critical,0.55,logistic_regression,79.4,3,Month-to-month,Electronic check,Fiber optic,0-12m,3,952.8,858.19,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
0404-SWRVG,0.9006,High,Critical,0.55,logistic_regression,74.4,3,Month-to-month,Electronic check,Fiber optic,0-12m,2,892.8,804.06,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
5494-HECPR,0.9004,High,Critical,0.55,logistic_regression,80.25,1,Month-to-month,Electronic check,Fiber optic,0-12m,2,963.0,867.09,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
6979-ZNSFF,0.9,High,Critical,0.55,logistic_regression,87.05,8,Month-to-month,Electronic check,Fiber optic,0-12m,3,1044.6,940.14,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
7330-WZLNC,0.8999,High,Critical,0.55,logistic_regression,90.8,5,Month-to-month,Electronic check,Fiber optic,0-12m,4,1089.6,980.53,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
8086-OVPWV,0.8999,High,Critical,0.55,logistic_regression,80.2,2,Month-to-month,Electronic check,Fiber optic,0-12m,2,962.4,866.06,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
9878-TNQGW,0.8998,High,Critical,0.55,logistic_regression,80.95,2,Month-to-month,Electronic check,Fiber optic,0-12m,2,971.4,874.07,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
7209-JCUDS,0.8996,High,Critical,0.55,logistic_regression,94.9,10,Month-to-month,Electronic check,Fiber optic,0-12m,4,1138.8,1024.46,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
7341-LXCAF,0.8996,High,Critical,0.55,logistic_regression,74.65,4,Month-to-month,Electronic check,Fiber optic,0-12m,2,895.8,805.86,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
9837-BMCLM,0.8996,High,Critical,0.55,logistic_regression,78.5,3,Month-to-month,Electronic check,Fiber optic,0-12m,2,942.0,847.42,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
5597-GLBUC,0.8995,High,Critical,0.55,logistic_regression,85.45,1,Month-to-month,Electronic check,Fiber optic,0-12m,3,1025.4,922.35,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
2004-OCQXK,0.8994,High,Critical,0.55,logistic_regression,81.95,1,Month-to-month,Electronic check,Fiber optic,0-12m,2,983.4,884.47,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
